n_sentences,n_tokens,tokens_per_sent,char_per_tok,ttr_form_chunks_100,ttr_lemma_chunks_100,ttr_form_chunks_200,ttr_lemma_chunks_200,upos_dist_ADJ,upos_dist_ADP,upos_dist_ADV,upos_dist_AUX,upos_dist_CCONJ,upos_dist_DET,upos_dist_INTJ,upos_dist_NOUN,upos_dist_NUM,upos_dist_PART,upos_dist_PRON,upos_dist_PROPN,upos_dist_PUNCT,upos_dist_SCONJ,upos_dist_SYM,upos_dist_VERB,upos_dist_X,lexical_density,verbs_verbform_dist_Fin,verbs_verbform_dist_Inf,verbs_verbform_dist_Part,verbs_verbform_dist_Ger,verbs_verbform_dist_Conv,verbs_tense_dist_Past,verbs_tense_dist_Pres,verbs_tense_dist_Fut,verbs_mood_dist_Ind,verbs_mood_dist_Imp,verbs_mood_dist_Cnd,verbs_person_dist_1,verbs_person_dist_2,verbs_person_dist_3,verbs_voice_dist_Act,verbs_voice_dist_Pass,verbs_voice_dist_Mid,verbs_aspect_dist_Perf,verbs_aspect_dist_Imp,dep_dist_acl,dep_dist_acl:relcl,dep_dist_advcl,dep_dist_advmod,dep_dist_amod,dep_dist_appos,dep_dist_aux,dep_dist_aux:pass,dep_dist_case,dep_dist_cc,dep_dist_ccomp,dep_dist_compound,dep_dist_conj,dep_dist_cop,dep_dist_csubj,dep_dist_det,dep_dist_fixed,dep_dist_flat,dep_dist_iobj,dep_dist_mark,dep_dist_nmod,dep_dist_nmod:poss,dep_dist_nsubj,dep_dist_nsubj:pass,dep_dist_nummod,dep_dist_obj,dep_dist_obl,dep_dist_parataxis,dep_dist_punct,dep_dist_root,dep_dist_xcomp,avg_max_depth,avg_max_links_len,avg_links_len,max_links_len,avg_token_per_clause,verbal_head_per_sent,verbal_root_perc,avg_verb_edges,verb_edges_dist_0,verb_edges_dist_1,verb_edges_dist_2,verb_edges_dist_3,verb_edges_dist_4,verb_edges_dist_5,verb_edges_dist_6,n_prepositional_chains,avg_prepositional_chain_len,subj_pre,obj_post,principal_proposition_dist,subordinate_proposition_dist,subordinate_pre,avg_subordinate_chain_len
4,65,16.25,8.017543859649123,,,,,15.384615384615385,13.846153846153847,3.076923076923077,0.0,4.615384615384616,3.076923076923077,0.0,35.38461538461539,0.0,0.0,0.0,0.0,12.307692307692308,0.0,0.0,12.307692307692308,0.0,0.7543859649122807,62.5,0.0,37.5,0.0,0.0,37.5,62.5,0.0,62.5,0.0,0.0,0.0,0.0,62.5,0.0,100.0,0.0,37.5,62.5,3.076923076923077,0.0,0.0,3.076923076923077,13.846153846153847,0.0,0.0,0.0,13.846153846153847,4.615384615384616,0.0,0.0,4.615384615384616,0.0,0.0,3.076923076923077,0.0,0.0,0.0,0.0,18.461538461538463,0.0,0.0,7.6923076923076925,0.0,0.0,9.230769230769232,0.0,12.307692307692308,6.153846153846154,0.0,5.5,8.75,2.2641509433962264,11,8.583333333333332,2.0,100.0,1.375,12.5,37.5,50.0,0.0,0.0,0.0,0.0,0.75,1.0,20.0,0.0,71.42857142857143,28.57142857142857,0.0,1.0
3,57,19.0,7.607843137254902,,,,,15.789473684210526,12.280701754385964,0.0,0.0,5.263157894736842,1.7543859649122806,0.0,43.859649122807014,3.508771929824561,0.0,0.0,0.0,10.526315789473683,0.0,0.0,7.017543859649122,0.0,0.7450980392156863,25.0,0.0,75.0,0.0,0.0,75.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,100.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,15.789473684210526,0.0,0.0,0.0,10.526315789473683,5.263157894736842,0.0,0.0,5.263157894736842,0.0,0.0,3.508771929824561,3.508771929824561,0.0,1.7543859649122806,0.0,26.31578947368421,0.0,0.0,5.263157894736842,1.7543859649122806,0.0,1.7543859649122806,1.7543859649122806,10.526315789473683,5.263157894736842,0.0,7.333333333333333,5.333333333333333,2.0208333333333335,8,14.833333333333334,1.3333333333333333,100.0,1.25,25.0,25.0,50.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,33.33333333333333,0.0,100.0,0.0,0.0,0.0
4,67,16.75,8.157894736842104,,,,,14.925373134328357,5.970149253731343,0.0,1.4925373134328357,5.970149253731343,0.0,0.0,37.3134328358209,0.0,0.0,1.4925373134328357,4.477611940298507,14.925373134328357,0.0,0.0,13.432835820895523,0.0,0.8245614035087719,30.0,20.0,40.0,0.0,10.0,70.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,60.0,40.0,0.0,0.0,1.4925373134328357,0.0,14.925373134328357,0.0,0.0,1.4925373134328357,5.970149253731343,5.970149253731343,0.0,1.4925373134328357,5.970149253731343,0.0,0.0,0.0,0.0,0.0,1.4925373134328357,0.0,22.388059701492537,0.0,1.4925373134328357,4.477611940298507,0.0,4.477611940298507,2.9850746268656714,2.9850746268656714,14.925373134328357,5.970149253731343,1.4925373134328357,6.25,6.0,2.0,9,9.8125,2.25,100.0,1.6666666666666667,11.11111111111111,22.22222222222222,55.55555555555556,11.11111111111111,0.0,0.0,0.0,0.25,1.0,50.0,100.0,75.0,25.0,50.0,1.0
3,68,22.666666666666668,8.101694915254237,,,,,14.705882352941178,8.823529411764707,1.4705882352941175,0.0,5.88235294117647,1.4705882352941175,0.0,48.529411764705884,0.0,1.4705882352941175,0.0,0.0,13.23529411764706,0.0,0.0,4.411764705882353,0.0,0.7966101694915254,66.66666666666666,0.0,33.33333333333333,0.0,0.0,33.33333333333333,66.66666666666666,0.0,66.66666666666666,0.0,0.0,0.0,0.0,66.66666666666666,33.33333333333333,66.66666666666666,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,1.4705882352941175,14.705882352941178,0.0,0.0,0.0,8.823529411764707,5.88235294117647,0.0,0.0,11.76470588235294,0.0,0.0,1.4705882352941175,1.4705882352941175,0.0,1.4705882352941175,0.0,26.47058823529412,0.0,1.4705882352941175,2.941176470588235,0.0,2.941176470588235,1.4705882352941175,0.0,13.23529411764706,4.411764705882353,0.0,6.666666666666667,11.0,2.4642857142857144,18,22.666666666666668,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,66.66666666666666,100.0,100.0,0.0,0.0,0.0
3,81,27.0,7.408450704225352,,,,,14.814814814814813,9.876543209876543,0.0,0.0,3.7037037037037033,1.2345679012345678,0.0,48.148148148148145,0.0,1.2345679012345678,0.0,1.2345679012345678,12.345679012345679,1.2345679012345678,0.0,6.172839506172839,0.0,0.8028169014084507,40.0,20.0,40.0,0.0,0.0,40.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,40.0,60.0,0.0,60.0,40.0,1.2345679012345678,0.0,0.0,0.0,14.814814814814813,0.0,0.0,0.0,9.876543209876543,3.7037037037037033,0.0,2.4691358024691357,7.4074074074074066,0.0,0.0,1.2345679012345678,1.2345679012345678,0.0,2.4691358024691357,1.2345679012345678,28.39506172839506,0.0,1.2345679012345678,2.4691358024691357,0.0,2.4691358024691357,3.7037037037037033,0.0,12.345679012345679,3.7037037037037033,0.0,8.0,10.0,2.1176470588235294,14,16.333333333333332,1.6666666666666667,100.0,1.6,20.0,20.0,40.0,20.0,0.0,0.0,0.0,0.3333333333333333,2.0,66.66666666666666,100.0,75.0,25.0,0.0,1.0
3,74,24.666666666666668,7.515625,,,,,14.864864864864865,10.81081081081081,1.3513513513513513,0.0,6.756756756756757,4.054054054054054,0.0,36.486486486486484,0.0,1.3513513513513513,1.3513513513513513,0.0,13.513513513513514,1.3513513513513513,0.0,8.108108108108109,0.0,0.703125,66.66666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,83.33333333333334,0.0,66.66666666666666,0.0,0.0,0.0,0.0,66.66666666666666,33.33333333333333,16.666666666666664,50.0,0.0,100.0,2.7027027027027026,0.0,0.0,1.3513513513513513,13.513513513513514,0.0,0.0,0.0,10.81081081081081,6.756756756756757,0.0,0.0,8.108108108108109,0.0,0.0,4.054054054054054,1.3513513513513513,0.0,1.3513513513513513,1.3513513513513513,16.216216216216218,0.0,4.054054054054054,1.3513513513513513,0.0,1.3513513513513513,5.405405405405405,0.0,13.513513513513514,4.054054054054054,2.7027027027027026,6.666666666666667,11.0,2.2295081967213113,15,16.916666666666668,2.0,100.0,1.8333333333333333,0.0,50.0,16.666666666666664,33.33333333333333,0.0,0.0,0.0,0.6666666666666666,1.0,50.0,100.0,42.857142857142854,57.14285714285714,25.0,1.25
5,92,18.4,7.728395061728395,,,,,9.782608695652174,10.869565217391305,2.1739130434782608,0.0,2.1739130434782608,1.0869565217391304,0.0,45.65217391304348,0.0,0.0,0.0,3.260869565217391,11.956521739130435,2.1739130434782608,0.0,10.869565217391305,0.0,0.8148148148148148,60.0,20.0,20.0,0.0,0.0,10.0,70.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,50.0,50.0,0.0,20.0,80.0,2.1739130434782608,0.0,0.0,2.1739130434782608,9.782608695652174,2.1739130434782608,0.0,0.0,9.782608695652174,2.1739130434782608,1.0869565217391304,0.0,4.3478260869565215,0.0,0.0,1.0869565217391304,3.260869565217391,0.0,0.0,2.1739130434782608,25.0,0.0,3.260869565217391,3.260869565217391,0.0,2.1739130434782608,6.521739130434782,0.0,11.956521739130435,5.434782608695652,2.1739130434782608,7.0,6.2,1.8289473684210527,10,11.5,2.0,100.0,1.9,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.6,1.0,50.0,100.0,50.0,50.0,0.0,1.2
4,83,20.75,8.409090909090908,,,,,9.63855421686747,4.819277108433735,2.4096385542168677,1.2048192771084338,4.819277108433735,1.2048192771084338,0.0,38.55421686746988,2.4096385542168677,0.0,0.0,1.2048192771084338,20.481927710843372,0.0,0.0,13.253012048192772,0.0,0.8181818181818182,8.333333333333332,16.666666666666664,75.0,0.0,0.0,58.333333333333336,25.0,0.0,8.333333333333332,0.0,0.0,0.0,0.0,8.333333333333332,41.66666666666667,58.333333333333336,0.0,66.66666666666666,33.33333333333333,2.4096385542168677,0.0,0.0,1.2048192771084338,10.843373493975903,3.614457831325301,0.0,1.2048192771084338,4.819277108433735,4.819277108433735,0.0,2.4096385542168677,12.048192771084338,0.0,0.0,1.2048192771084338,0.0,0.0,0.0,0.0,13.253012048192772,0.0,0.0,6.024096385542169,2.4096385542168677,2.4096385542168677,2.4096385542168677,1.2048192771084338,20.481927710843372,4.819277108433735,2.4096385542168677,7.0,6.25,2.2580645161290325,8,8.104166666666668,2.75,100.0,1.4545454545454546,9.090909090909092,45.45454545454545,36.36363636363637,9.090909090909092,0.0,0.0,0.0,0.5,1.0,20.0,100.0,60.0,40.0,0.0,1.25
4,53,13.25,8.5,,,,,13.20754716981132,9.433962264150944,0.0,1.8867924528301887,7.547169811320755,3.7735849056603774,0.0,43.39622641509434,0.0,0.0,0.0,0.0,9.433962264150944,0.0,0.0,11.320754716981133,0.0,0.75,14.285714285714285,14.285714285714285,71.42857142857143,0.0,0.0,71.42857142857143,14.285714285714285,0.0,14.285714285714285,0.0,0.0,0.0,0.0,14.285714285714285,28.57142857142857,71.42857142857143,0.0,71.42857142857143,28.57142857142857,0.0,0.0,0.0,0.0,13.20754716981132,0.0,0.0,1.8867924528301887,9.433962264150944,7.547169811320755,0.0,0.0,9.433962264150944,0.0,0.0,3.7735849056603774,0.0,0.0,0.0,0.0,26.41509433962264,0.0,0.0,7.547169811320755,0.0,0.0,1.8867924528301887,0.0,9.433962264150944,7.547169811320755,1.8867924528301887,5.25,6.25,2.0,8,10.416666666666666,1.5,100.0,1.1666666666666667,16.666666666666664,50.0,33.33333333333333,0.0,0.0,0.0,0.0,0.75,1.0,25.0,0.0,80.0,20.0,0.0,1.0
3,79,26.333333333333332,8.231884057971014,,,,,13.924050632911392,8.860759493670885,0.0,0.0,5.063291139240507,2.5316455696202533,0.0,41.77215189873418,0.0,0.0,2.5316455696202533,0.0,12.658227848101266,0.0,0.0,12.658227848101266,0.0,0.782608695652174,60.0,20.0,20.0,0.0,0.0,10.0,60.0,10.0,60.0,0.0,0.0,0.0,0.0,60.0,70.0,30.0,0.0,40.0,60.0,3.79746835443038,1.2658227848101267,0.0,0.0,13.924050632911392,0.0,0.0,0.0,8.860759493670885,5.063291139240507,0.0,1.2658227848101267,6.329113924050633,0.0,0.0,2.5316455696202533,0.0,0.0,0.0,0.0,20.253164556962027,0.0,5.063291139240507,2.5316455696202533,0.0,5.063291139240507,6.329113924050633,0.0,12.658227848101266,3.79746835443038,1.2658227848101267,7.666666666666667,8.0,2.0303030303030303,13,8.644444444444446,3.3333333333333335,100.0,2.1,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.6666666666666666,1.0,50.0,100.0,50.0,50.0,0.0,1.2
