n_sentences,n_tokens,tokens_per_sent,char_per_tok,ttr_form_chunks_100,ttr_lemma_chunks_100,ttr_form_chunks_200,ttr_lemma_chunks_200,upos_dist_ADJ,upos_dist_ADP,upos_dist_ADV,upos_dist_AUX,upos_dist_CCONJ,upos_dist_DET,upos_dist_INTJ,upos_dist_NOUN,upos_dist_NUM,upos_dist_PART,upos_dist_PRON,upos_dist_PROPN,upos_dist_PUNCT,upos_dist_SCONJ,upos_dist_SYM,upos_dist_VERB,upos_dist_X,lexical_density,verbs_verbform_dist_Fin,verbs_verbform_dist_Inf,verbs_verbform_dist_Part,verbs_verbform_dist_Ger,verbs_verbform_dist_Conv,verbs_tense_dist_Past,verbs_tense_dist_Pres,verbs_tense_dist_Fut,verbs_mood_dist_Ind,verbs_mood_dist_Imp,verbs_mood_dist_Cnd,verbs_person_dist_1,verbs_person_dist_2,verbs_person_dist_3,verbs_voice_dist_Act,verbs_voice_dist_Pass,verbs_voice_dist_Mid,verbs_aspect_dist_Perf,verbs_aspect_dist_Imp,dep_dist_acl,dep_dist_acl:relcl,dep_dist_advcl,dep_dist_advmod,dep_dist_amod,dep_dist_appos,dep_dist_aux,dep_dist_aux:pass,dep_dist_case,dep_dist_cc,dep_dist_ccomp,dep_dist_compound,dep_dist_conj,dep_dist_cop,dep_dist_csubj,dep_dist_det,dep_dist_fixed,dep_dist_flat,dep_dist_iobj,dep_dist_mark,dep_dist_nmod,dep_dist_nmod:poss,dep_dist_nsubj,dep_dist_nsubj:pass,dep_dist_nummod,dep_dist_obj,dep_dist_obl,dep_dist_parataxis,dep_dist_punct,dep_dist_root,dep_dist_xcomp,avg_max_depth,avg_max_links_len,avg_links_len,max_links_len,avg_token_per_clause,verbal_head_per_sent,verbal_root_perc,avg_verb_edges,verb_edges_dist_0,verb_edges_dist_1,verb_edges_dist_2,verb_edges_dist_3,verb_edges_dist_4,verb_edges_dist_5,verb_edges_dist_6,n_prepositional_chains,avg_prepositional_chain_len,subj_pre,obj_post,principal_proposition_dist,subordinate_proposition_dist,subordinate_pre,avg_subordinate_chain_len
11,207,18.818181818181817,7.851428571428571,0.76,0.65,,,18.84057971014493,11.11111111111111,0.0,0.0,4.3478260869565215,0.966183574879227,0.0,39.61352657004831,0.0,0.0,0.4830917874396135,1.4492753623188406,15.458937198067632,0.0,0.0,7.729468599033816,0.0,0.8,31.25,25.0,43.75,0.0,0.0,25.0,50.0,0.0,31.25,0.0,0.0,0.0,0.0,31.25,50.0,50.0,0.0,37.5,62.5,0.966183574879227,0.0,0.0,0.4830917874396135,15.458937198067632,0.0,0.0,0.0,10.628019323671497,4.3478260869565215,0.0,3.3816425120772946,7.729468599033816,0.0,0.4830917874396135,0.966183574879227,0.4830917874396135,0.0,0.4830917874396135,0.0,23.18840579710145,0.0,0.4830917874396135,3.3816425120772946,0.0,2.4154589371980677,3.3816425120772946,0.4830917874396135,15.458937198067632,5.314009661835748,0.4830917874396135,6.181818181818182,6.181818181818182,2.2804878048780486,13,11.22121212121212,1.4545454545454546,63.63636363636363,1.5625,6.25,50.0,31.25,6.25,6.25,0.0,0.0,0.6363636363636364,1.4285714285714286,37.5,100.0,78.94736842105263,21.052631578947366,0.0,1.25
9,183,20.333333333333332,7.841463414634147,0.81,0.78,,,14.754098360655737,8.743169398907105,2.73224043715847,0.0,4.918032786885246,1.639344262295082,0.0,43.71584699453552,0.546448087431694,1.092896174863388,1.639344262295082,0.546448087431694,10.382513661202186,0.0,0.0,9.289617486338798,0.0,0.7926829268292683,29.411764705882355,5.88235294117647,64.70588235294117,0.0,0.0,64.70588235294117,29.411764705882355,0.0,29.411764705882355,0.0,0.0,0.0,0.0,23.52941176470588,23.52941176470588,58.82352941176471,17.647058823529413,70.58823529411765,29.411764705882355,1.639344262295082,1.092896174863388,0.0,2.73224043715847,14.207650273224044,0.0,0.0,0.0,8.743169398907105,4.918032786885246,0.0,1.092896174863388,4.918032786885246,0.0,0.0,2.73224043715847,1.092896174863388,0.0,0.546448087431694,0.0,28.415300546448087,0.0,3.825136612021858,3.278688524590164,0.0,0.546448087431694,2.73224043715847,0.0,10.382513661202186,4.918032786885246,2.185792349726776,6.111111111111111,7.666666666666667,2.0451612903225804,15,12.462962962962964,1.8888888888888888,88.88888888888889,1.6470588235294117,17.647058823529413,29.411764705882355,23.52941176470588,29.411764705882355,0.0,0.0,0.0,0.4444444444444444,1.25,53.84615384615385,100.0,52.63157894736842,47.368421052631575,22.22222222222222,1.1111111111111112
6,90,15.0,7.9,,,,,24.444444444444443,8.88888888888889,1.1111111111111112,1.1111111111111112,2.2222222222222223,0.0,0.0,38.88888888888889,0.0,1.1111111111111112,0.0,1.1111111111111112,11.11111111111111,1.1111111111111112,0.0,8.88888888888889,0.0,0.8375,55.55555555555556,11.11111111111111,33.33333333333333,0.0,0.0,44.44444444444444,44.44444444444444,0.0,55.55555555555556,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,66.66666666666666,0.0,44.44444444444444,55.55555555555556,2.2222222222222223,0.0,0.0,1.1111111111111112,23.333333333333332,1.1111111111111112,0.0,1.1111111111111112,8.88888888888889,2.2222222222222223,0.0,2.2222222222222223,2.2222222222222223,0.0,1.1111111111111112,0.0,1.1111111111111112,0.0,0.0,1.1111111111111112,21.11111111111111,0.0,1.1111111111111112,5.555555555555555,0.0,1.1111111111111112,3.3333333333333335,0.0,11.11111111111111,6.666666666666667,1.1111111111111112,5.166666666666667,6.0,1.945945945945946,10,12.222222222222221,1.3333333333333333,83.33333333333334,1.875,0.0,37.5,50.0,0.0,12.5,0.0,0.0,0.5,1.0,0.0,100.0,63.63636363636363,36.36363636363637,25.0,1.0
1,16,16.0,9.153846153846153,,,,,6.25,0.0,0.0,0.0,0.0,0.0,0.0,37.5,12.5,0.0,0.0,6.25,18.75,0.0,0.0,18.75,0.0,0.8461538461538461,0.0,33.33333333333333,66.66666666666666,0.0,0.0,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,33.33333333333333,0.0,66.66666666666666,33.33333333333333,6.25,0.0,0.0,0.0,6.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,25.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,18.75,6.25,6.25,7.0,6.0,1.6666666666666667,6,5.333333333333333,3.0,100.0,1.3333333333333333,0.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33.33333333333333,66.66666666666666,0.0,1.5
3,67,22.333333333333332,7.017241379310345,,,,,17.91044776119403,13.432835820895523,2.9850746268656714,0.0,1.4925373134328357,4.477611940298507,0.0,31.343283582089555,1.4925373134328357,2.9850746268656714,0.0,1.4925373134328357,13.432835820895523,1.4925373134328357,0.0,7.462686567164178,0.0,0.7068965517241379,20.0,0.0,80.0,0.0,0.0,40.0,60.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,40.0,40.0,20.0,40.0,60.0,2.9850746268656714,0.0,0.0,1.4925373134328357,16.417910447761194,0.0,0.0,0.0,13.432835820895523,4.477611940298507,0.0,0.0,4.477611940298507,0.0,0.0,4.477611940298507,1.4925373134328357,0.0,1.4925373134328357,0.0,22.388059701492537,0.0,1.4925373134328357,2.9850746268656714,0.0,0.0,2.9850746268656714,0.0,13.432835820895523,4.477611940298507,0.0,6.333333333333333,7.666666666666667,2.290909090909091,11,13.333333333333334,1.6666666666666667,100.0,1.6,0.0,60.0,20.0,20.0,0.0,0.0,0.0,1.0,1.6666666666666667,33.33333333333333,0.0,60.0,40.0,0.0,1.0
4,48,12.0,8.279069767441861,,,,,16.666666666666664,10.416666666666668,4.166666666666666,0.0,2.083333333333333,4.166666666666666,0.0,37.5,0.0,0.0,0.0,0.0,10.416666666666668,0.0,0.0,14.583333333333334,0.0,0.813953488372093,14.285714285714285,14.285714285714285,71.42857142857143,0.0,0.0,71.42857142857143,14.285714285714285,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,28.57142857142857,71.42857142857143,0.0,85.71428571428571,14.285714285714285,0.0,0.0,0.0,4.166666666666666,18.75,0.0,0.0,0.0,10.416666666666668,2.083333333333333,0.0,2.083333333333333,0.0,0.0,0.0,4.166666666666666,2.083333333333333,0.0,0.0,0.0,20.833333333333336,0.0,2.083333333333333,6.25,0.0,2.083333333333333,4.166666666666666,0.0,10.416666666666668,8.333333333333332,2.083333333333333,5.0,3.75,1.7692307692307692,7,10.125,1.75,100.0,1.1428571428571428,28.57142857142857,28.57142857142857,42.857142857142854,0.0,0.0,0.0,0.0,0.25,1.0,50.0,100.0,80.0,20.0,0.0,1.0
2,28,14.0,7.384615384615385,,,,,25.0,14.285714285714285,0.0,0.0,3.571428571428571,3.571428571428571,0.0,35.714285714285715,0.0,0.0,0.0,0.0,7.142857142857142,0.0,0.0,10.714285714285714,0.0,0.7692307692307693,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,14.285714285714285,3.571428571428571,0.0,0.0,3.571428571428571,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,21.428571428571427,0.0,0.0,7.142857142857142,0.0,0.0,7.142857142857142,0.0,7.142857142857142,7.142857142857142,0.0,3.5,5.0,2.0,5,10.0,1.5,100.0,2.0,0.0,66.66666666666666,0.0,0.0,33.33333333333333,0.0,0.0,0.5,2.0,0.0,0.0,100.0,0.0,0.0,0.0
9,188,20.88888888888889,7.8789808917197455,0.82,0.69,,,12.23404255319149,7.9787234042553195,2.127659574468085,0.0,4.25531914893617,1.5957446808510638,0.0,37.234042553191486,0.5319148936170213,1.0638297872340425,1.5957446808510638,0.5319148936170213,16.48936170212766,2.6595744680851063,0.0,11.702127659574469,0.0,0.7643312101910829,63.63636363636363,18.181818181818183,13.636363636363635,0.0,4.545454545454546,13.636363636363635,68.18181818181817,0.0,63.63636363636363,0.0,0.0,0.0,0.0,63.63636363636363,40.909090909090914,54.54545454545454,4.545454545454546,18.181818181818183,81.81818181818183,1.5957446808510638,0.5319148936170213,1.0638297872340425,2.6595744680851063,10.106382978723403,0.5319148936170213,0.0,0.0,7.9787234042553195,4.25531914893617,1.0638297872340425,2.6595744680851063,6.382978723404255,0.0,0.0,1.5957446808510638,0.5319148936170213,0.0,1.5957446808510638,2.6595744680851063,15.957446808510639,0.0,2.6595744680851063,4.787234042553192,0.0,2.6595744680851063,4.787234042553192,0.5319148936170213,16.48936170212766,4.787234042553192,1.0638297872340425,5.777777777777778,9.333333333333334,2.72972972972973,21,9.666666666666666,2.4444444444444446,100.0,2.3181818181818183,0.0,27.27272727272727,27.27272727272727,36.36363636363637,4.545454545454546,4.545454545454546,0.0,0.3333333333333333,1.0,57.14285714285714,100.0,54.54545454545454,45.45454545454545,10.0,1.4
3,38,12.666666666666666,8.818181818181818,,,,,13.157894736842104,13.157894736842104,0.0,0.0,2.631578947368421,2.631578947368421,0.0,42.10526315789473,0.0,0.0,0.0,0.0,13.157894736842104,0.0,0.0,13.157894736842104,0.0,0.7878787878787878,80.0,0.0,20.0,0.0,0.0,0.0,100.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0,60.0,40.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,15.789473684210526,0.0,0.0,0.0,13.157894736842104,2.631578947368421,0.0,2.631578947368421,5.263157894736842,0.0,0.0,2.631578947368421,0.0,0.0,0.0,0.0,21.052631578947366,0.0,2.631578947368421,5.263157894736842,0.0,5.263157894736842,2.631578947368421,0.0,13.157894736842104,7.894736842105263,0.0,4.333333333333333,5.333333333333333,1.9666666666666666,8,9.333333333333334,1.6666666666666667,100.0,1.4,20.0,40.0,20.0,20.0,0.0,0.0,0.0,0.6666666666666666,1.0,33.33333333333333,100.0,100.0,0.0,0.0,0.0
1,25,25.0,8.391304347826088,,,,,24.0,4.0,0.0,0.0,12.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.8260869565217391,0.0,0.0,100.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,50.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.000000000000004,0.0,0.0,4.0,0.0,4.0,4.0,0.0,8.0,4.0,0.0,10.0,6.0,2.0,6,12.5,2.0,100.0,1.5,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,50.0,0.0,1.0
